result,table,_start,_stop,_time,_measurement,co2_concentration,co2_desorption_rate,h2_concentration,oxygen_concentration,pressure,temperature
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:52:31.535766+00:00,desorption,11.207997588988992,0.642900173150818,3.5163449918938747,27.660194656135026,2.3463781908694337,77.2774508563062
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:52:36.921146+00:00,desorption,10.366660542240421,0.7371847392840004,2.69328734341621,20.092961633027144,1.4763682400686462,60.821428906587684
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:52:42.351731+00:00,desorption,7.569763489129194,0.8687106645219654,4.479941100968825,14.105455208831712,1.2654212123605362,50.645956817707614
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:52:47.774644+00:00,desorption,7.420736034611557,0.7174197419258342,2.168050994984601,24.852893954687076,1.6231503888548078,70.49533418509111
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:52:53.187594+00:00,desorption,11.837236253378721,0.6133151526787777,3.753480655638633,24.795051957002322,1.9744044024930836,53.13164897420728
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:52:58.614737+00:00,desorption,14.651941920566978,0.5553079052741346,2.2835697804605792,17.718800939513546,1.0719400321486265,57.77010355955598
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:53:04.046506+00:00,desorption,11.144904053948856,0.5132536661687149,4.261404144033123,24.796568672815066,1.8609464289268254,67.76348083304316
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:53:09.473857+00:00,desorption,14.486029420026647,0.6647506049329621,3.7613070946700318,23.18163484826102,1.160434529108562,69.30520736646929
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:53:14.909196+00:00,desorption,12.04903251202501,0.5990526257766742,2.0528317384944144,21.54655081276409,2.303784701683048,79.4293303258784
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:53:20.344917+00:00,desorption,12.078311150105066,0.513605089056983,3.4815749283214865,12.753230340440183,2.116684055157828,55.11231505062269
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:53:25.782215+00:00,desorption,11.342699350657055,0.5887930437374105,2.5430649920625976,23.251779446274153,1.6206540086713956,59.24672325264124
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:53:31.213073+00:00,desorption,14.523383652201034,0.7163808736738833,3.6158102566779506,17.13703269045823,1.9103378302182508,60.08422848304139
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:53:36.636069+00:00,desorption,6.864237773833346,0.5972348768093199,4.5971756339820615,24.394512299349458,1.1925916140679003,69.82322336557363
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:53:42.107132+00:00,desorption,6.406130676460599,0.6842491187179501,2.392258811120011,28.115793521566307,2.359409133252452,51.44648976072795
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:53:47.497957+00:00,desorption,10.248276974502163,0.615160928970321,4.324155506036874,23.985018823789563,1.1441461957172758,50.23106337822184
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:53:52.931037+00:00,desorption,8.181682197565852,0.8177851661712707,2.4668556624667994,22.785845780688128,1.6423823548378071,74.95944392610438
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:53:58.338660+00:00,desorption,5.292765978600533,0.5669451340611522,4.837418869095175,14.32867910428018,1.2044004906966106,55.043896427567205
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:54:03.777902+00:00,desorption,9.864065890465186,0.6625393003358515,3.733283701961394,28.96197130179952,1.7498649207151677,62.2922513241804
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:54:09.205794+00:00,desorption,11.436929808070495,0.8394927675799371,3.684334232949129,16.290699695335114,1.7160932536225133,66.7064682634696
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:54:14.634211+00:00,desorption,6.339110008834112,0.8788507585074719,4.0636044729326395,24.53837506375092,1.7569099941354214,68.30648008358096
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:54:20.071017+00:00,desorption,12.829637626942572,0.6808237879549859,4.252484271818024,26.580452953595547,1.9237884278243707,58.444184317892656
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:54:25.502403+00:00,desorption,5.331410297402387,0.8919381358536248,4.414149917351822,20.036790019427208,2.1787645153951587,62.5809931430995
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:54:30.936986+00:00,desorption,8.238904140585289,0.6670062580081324,2.0698285315246507,18.520884365792085,1.7716656772446728,63.484761664006086
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:54:36.378604+00:00,desorption,7.608638870439172,0.7090127080163373,4.737314528087562,24.31713914292965,2.267160921408852,72.64236340828137
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:54:41.804199+00:00,desorption,12.513929825573257,0.8642063068814325,3.9931997056976876,16.333522414286993,1.3841395575166056,71.34498002748595
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:54:47.231608+00:00,desorption,5.1398625390622925,0.762573633609628,3.8140853269791184,16.41567485979229,2.3538949438636054,79.71818641588973
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:54:52.663448+00:00,desorption,10.932704680534151,0.8009664748038616,2.7391164983330114,28.126271813229756,1.7549014993958565,72.68933433560946
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:54:58.095819+00:00,desorption,7.52401113572555,0.723378954969594,2.7172050970432347,15.667680216634889,2.1602660392037896,74.45168673156186
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:55:03.522354+00:00,desorption,11.329160254563316,0.5157765685429616,3.189881394317797,26.57530110893191,1.0305863367688293,63.66864215150439
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:55:08.951998+00:00,desorption,5.214146615756491,0.8256666969173838,4.973476468157095,11.022764090006055,2.1327877933615005,53.49597935533116
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:55:14.365867+00:00,desorption,12.491648303851903,0.5234857434709979,2.9730734447542586,17.29137104396836,1.7408970882040435,58.4060668323421
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:55:19.789676+00:00,desorption,14.64830748804127,0.7165211987501081,3.7210177359199594,14.819269131763305,1.143736566838288,68.20535480021579
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:55:25.209392+00:00,desorption,14.70192001761339,0.8025210570824872,4.597213315215453,20.561736821348248,1.8248989864685177,52.11043831153545
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:55:30.655072+00:00,desorption,11.235461924410172,0.8115599302773691,3.2743180379413204,10.067359537070796,1.209766458130578,63.655010818803056
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:55:36.096118+00:00,desorption,11.333575390383775,0.8629248083962786,2.4347194813358346,24.49447087903916,1.013424513029529,59.0129695470265
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:55:41.524078+00:00,desorption,8.389129520123808,0.5982410475726114,2.353853053958699,20.758460109243096,1.6398375744714753,55.75654823162412
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:55:46.949613+00:00,desorption,10.49077502951377,0.7874124762952575,3.765256343856398,18.133954620766154,2.0058214346865744,59.9427720910973
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:55:52.410011+00:00,desorption,13.602809040394341,0.7637503306048581,2.3463331268547263,19.303165582234627,1.9753265224753753,68.22339364176338
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:55:57.839254+00:00,desorption,11.013431378027155,0.5004524541993662,3.064661343739476,22.848676210532865,1.9145772597588886,55.63086417924822
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:56:03.258603+00:00,desorption,11.457499119124897,0.6878336040422884,2.1161668117130152,29.613694264381955,1.717402931842758,66.25078128911052
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:56:08.686222+00:00,desorption,13.20123086769515,0.5728586412781016,3.344337026482884,12.594972086666145,2.2947184135850214,69.83166683517062
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:56:14.115380+00:00,desorption,5.4735127372261685,0.7410974046379851,4.696632736070069,24.69504323570426,1.805789892420116,78.35061858571734
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:56:19.536694+00:00,desorption,11.237350293909692,0.8495663198258352,2.1042808016458405,20.22263130732934,1.9524420580817572,74.67115874738025
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:56:24.965898+00:00,desorption,13.353128396676865,0.8581880731320337,4.6988272907940285,24.534028046160127,1.432148502496557,51.348578546875935
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:56:30.397106+00:00,desorption,12.895837984965961,0.8009707440493607,3.5605421924548755,19.27698337078666,1.3702165560914232,62.51723521725667
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:56:35.825244+00:00,desorption,11.755990010710176,0.5933353758427786,4.5996097457664575,21.117034423701746,2.4532970124294744,54.98980362725543
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:56:41.261425+00:00,desorption,12.597024316640454,0.6395535228008822,4.079139110713193,18.401665038394917,1.2168475711178457,58.30223002611273
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:56:46.688265+00:00,desorption,14.54534697163129,0.7431776419756061,3.982201504097673,23.57728471428976,1.2677253854277146,72.05110670881501
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:56:52.108799+00:00,desorption,13.739071718688326,0.8904067621775305,4.469469691507891,28.713319296331047,1.9308319150443598,58.12284524558767
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:56:57.544241+00:00,desorption,12.053358721974242,0.707422399556477,2.2652098424142766,22.66315835575694,1.2471894097279206,56.843588002977796
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:57:02.976042+00:00,desorption,5.689990181725185,0.8980723937777173,2.7067085806565885,20.69613721877579,1.8360005341421544,67.62708732227014
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:57:08.415466+00:00,desorption,12.096692287762268,0.8225243178266957,2.805693631977427,22.073344723191223,1.1471614247243573,66.1741115208126
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:57:13.843084+00:00,desorption,10.477383313655615,0.7657557156729763,2.7716304607282796,12.779836507666113,2.063718124097055,68.25903473239121
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:57:19.267173+00:00,desorption,6.3891335497206745,0.7429959940283969,4.887781185328451,25.05511677601869,2.1392649830976023,51.232822788108244
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:57:24.690457+00:00,desorption,9.995224314269837,0.8016168780899808,3.6226945489592492,25.039936015487818,1.7928471477260204,78.4324479027401
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:57:30.120665+00:00,desorption,13.668102593861525,0.5101843729496465,4.008466160842769,23.1663147617286,2.291393365790894,79.96519008714053
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:57:35.537846+00:00,desorption,5.204398300390406,0.5696523299137326,3.90644574367792,29.7760931580946,1.6500460272516935,73.35021932814348
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:57:40.969203+00:00,desorption,9.546200961975563,0.5950636559006856,3.2858085160391965,13.480301478787148,1.6216138489522585,57.64504730706784
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:57:46.405096+00:00,desorption,12.10171511828921,0.6200150380611487,2.936080332748491,27.46592407447817,1.4991657531508922,56.138663402832066
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:57:51.832325+00:00,desorption,11.652604005898194,0.8006659042150874,2.250742537477759,13.882993188429113,1.7759583658897395,61.23395887350074
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:57:57.264330+00:00,desorption,9.364715188657248,0.514042541696761,2.889283878309523,29.728298161133942,1.844538167367627,51.963648170926476
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:58:02.701534+00:00,desorption,8.765645190743593,0.8020113921260862,2.959344282975997,22.521988846082532,1.5094129362221402,72.58852984777369
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:58:08.119275+00:00,desorption,6.873099146514888,0.5781248439100861,2.2375589848198847,25.752200631280292,2.492751368757113,76.37573628272166
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:58:13.539093+00:00,desorption,6.9966542152429305,0.7974980544013013,4.705516535967618,25.77599981090378,2.2764520338474927,56.91860407849486
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:58:18.961611+00:00,desorption,6.02136317622948,0.775292458398529,2.1130599623291566,14.937306459729609,1.5256560900422236,68.29456600396458
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:58:24.410139+00:00,desorption,11.960263190663579,0.7960629674660674,2.9205514232464305,24.965056414300797,2.1096950990229777,56.80629034914826
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:58:29.840188+00:00,desorption,12.951809799789784,0.5168159970239505,3.3563308194195276,14.055298185271546,1.18942915734549,59.93795436804939
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:58:35.270658+00:00,desorption,7.940676628983253,0.5055842751052093,4.670860113509952,25.98690832977014,2.1170871705685377,69.73693605512582
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:58:40.706450+00:00,desorption,12.40885503074235,0.6401405943524173,4.1444659352774185,25.809669496322453,1.485985778486213,55.3824561139431
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:58:46.124834+00:00,desorption,7.081134895496241,0.8170455622538351,4.339079720316488,26.625047824045936,1.7957478572209529,65.07603525789642
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:58:51.553887+00:00,desorption,14.410836102414006,0.6251408316902368,2.222250291309506,26.60957516563751,2.0491785094783084,74.6999574630886
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:58:56.992269+00:00,desorption,10.766047917676266,0.8052137480066954,2.8582257572453336,27.933695985812562,1.5130982890142781,79.39118021369613
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:59:02.412555+00:00,desorption,12.686624299089122,0.7071550530179819,2.5426621009194608,18.161601918828847,2.3798213894496816,69.73883480134533
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:59:07.839869+00:00,desorption,10.529618220340156,0.73065117706136,2.051884371428801,14.940363189717624,1.2136716796626061,78.98371436311335
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:59:13.268874+00:00,desorption,10.34060490716865,0.5606801620056534,4.750009758358961,22.412444525967864,2.3806002843643843,68.06691839699766
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:59:18.699113+00:00,desorption,10.08935015646313,0.8615279554979935,4.567897778873771,10.38481355574412,1.8557424162844454,51.13560041683723
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:59:24.133551+00:00,desorption,9.297816113556285,0.8401159576947268,4.149221241027719,12.371556962648253,1.441348269907742,53.079486379118805
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:59:29.562513+00:00,desorption,13.904907596835328,0.5877036103456538,4.693061686508792,22.41230438986758,1.0182167046856259,67.05790550373918
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:59:34.990473+00:00,desorption,11.742036506356936,0.6515997701243003,3.2589383059934196,11.679700896631322,1.9485832897284738,71.16601347634219
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:59:40.410313+00:00,desorption,5.438559592420649,0.822743888738023,2.540714846959836,15.701282511530382,1.3040690932261683,69.24026176746182
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:59:45.841557+00:00,desorption,9.00214683985892,0.5195725721468123,4.221482480463827,16.502581195795624,2.090847954933019,60.19838847750818
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:59:51.282543+00:00,desorption,8.27575636240664,0.6743990292552711,4.631909040500954,14.094533978022458,1.9105823838179918,70.31479341484899
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 20:59:56.714627+00:00,desorption,10.320662242792256,0.7140666633571099,2.3546161794506726,16.825813888749014,2.248683249646123,52.81813135188576
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 21:00:02.141078+00:00,desorption,8.40501468850146,0.7296280383152262,4.2692482530631475,28.951480509373845,1.9485592334891986,71.03795821091302
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 21:00:07.568990+00:00,desorption,9.104772765249178,0.873732654223361,4.618710183821099,15.259833620149028,1.2657590584580425,52.517325761049634
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 21:00:12.995391+00:00,desorption,8.493787881103248,0.622862330795379,2.173029271258742,19.53634862620582,1.40226633356168,56.389750848343326
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 21:00:18.444545+00:00,desorption,9.202905980907168,0.5063241601031905,3.816232709691792,14.68300226512137,1.9216177825466285,52.84197722861456
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 21:00:23.874963+00:00,desorption,10.185117933286651,0.6278538846900129,3.0645633936090073,11.65673978333123,1.0014334895622676,50.41401319094979
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 21:00:29.311499+00:00,desorption,12.826873526899647,0.5965475179585745,3.8570854174697544,12.733266291294381,2.0586389847601634,76.13137627761998
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 21:00:34.749992+00:00,desorption,6.1485862112140595,0.5926182967657829,3.4034821776742152,10.632944114807954,2.4581123750809293,74.45309081671108
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 21:00:40.171759+00:00,desorption,9.612454758681645,0.7936454413961482,4.5344836085929465,29.107827633815354,1.4822534978721322,78.75530069609695
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 21:00:45.598783+00:00,desorption,14.611332769363361,0.7112688315003134,2.733367721524756,21.84888354701204,1.7286213247495217,61.87920925422112
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 21:00:51.030558+00:00,desorption,12.232045951101238,0.5102449368070385,2.319260602027336,21.08579739301996,2.268195299037254,60.11668726567375
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 21:00:56.458026+00:00,desorption,10.140299473622267,0.7827554550936893,3.5237774109475235,12.496009676038494,2.267952454463556,55.63141934056587
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 21:01:01.890452+00:00,desorption,6.6199070847150345,0.6561063366058884,3.436645003091545,16.22815312268147,1.3281785939425155,70.99510849938405
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 21:01:07.325855+00:00,desorption,9.475030407489191,0.5032264737996748,4.678355124880518,22.54704473581311,1.9344425404087757,65.24736383077892
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 21:01:12.749006+00:00,desorption,12.972148968820248,0.6352387642330545,3.4946393076503615,10.002976014351361,1.351076103083101,57.00956763548822
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 21:01:18.194782+00:00,desorption,9.248511260586813,0.8492893438115314,3.3890551441644567,24.043602715990374,1.1005334917087528,62.535018050324695
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 21:01:23.625062+00:00,desorption,10.848748285417464,0.5279305352922997,4.640930690723016,17.479308365500984,2.3697092048838164,69.76467123245361
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 21:01:29.055426+00:00,desorption,6.761323325193712,0.5829618334735778,3.2799129453516445,15.710828629857058,2.2553257046579382,79.01998246335344
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 21:01:34.495260+00:00,desorption,13.784536739716067,0.6574183239339481,2.3594237556880016,26.903461136419818,1.36067076977211,70.95757163094169
_result,0,2025-06-28 23:41:39.514274+00:00,2025-06-29 23:41:39.514274+00:00,2025-06-29 21:01:39.915804+00:00,desorption,8.567221825662592,0.7823569794751306,3.3005242395377055,11.334867322706554,1.8274577547620048,66.19080478398067
